suite,backbone,seed,dataset,variant,method_label,method_canonical,failure_mode,failure_rate,out_dir,expected_json,argv_json,command,sensitivity_group,sensitivity_param,sensitivity_value,sensitivity_method,default_param_value,is_default_value
sensitivity,gru,8,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_12_28,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_8\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_12_28,results\fgcs_revision\sensitivity\gru\seed_8\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_12_28\metrics_sens_CoRA-StepAlloc_step_bounds_12_28_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""8"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_8\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_12_28"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_12_28"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""12"", ""--stepalloc_max_steps"", ""28"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 8 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_8\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_12_28 --tag sens_CoRA-StepAlloc_step_bounds_12_28 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 12 --stepalloc_max_steps 28 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,12_28,CoRA-StepAlloc,15_25,0
sensitivity,gru,9,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_12_28,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_9\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_12_28,results\fgcs_revision\sensitivity\gru\seed_9\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_12_28\metrics_sens_CoRA-StepAlloc_step_bounds_12_28_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""9"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_9\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_12_28"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_12_28"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""12"", ""--stepalloc_max_steps"", ""28"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 9 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_9\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_12_28 --tag sens_CoRA-StepAlloc_step_bounds_12_28 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 12 --stepalloc_max_steps 28 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,12_28,CoRA-StepAlloc,15_25,0
sensitivity,gru,0,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""0"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_0\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 0 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,1,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_1\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_1\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""1"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_1\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 1 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_1\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,2,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_2\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_2\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""2"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_2\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 2 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_2\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,3,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_3\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_3\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""3"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_3\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 3 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_3\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,4,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_4\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_4\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""4"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_4\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 4 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_4\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,5,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_5\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_5\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""5"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_5\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 5 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_5\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,6,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_6\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_6\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""6"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_6\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 6 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_6\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
sensitivity,gru,7,ETTm1,hetero_h4,CoRA-StepAlloc_step_bounds_15_25,cora_stepalloc,none,0.0,results\fgcs_revision\sensitivity\gru\seed_7\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25,results\fgcs_revision\sensitivity\gru\seed_7\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25\metrics_sens_CoRA-StepAlloc_step_bounds_15_25_ETTm1_hetero_h4.json,"[""C:\\Users\\Weilin\\AppData\\Local\\Programs\\Python\\Python312\\python.exe"", ""-u"", ""D:\\CoRA\\tools\\main_experiment_runner.py"", ""--data_root"", ""data_stress"", ""--dataset"", ""ETTm1"", ""--variant"", ""hetero_h4"", ""--seed"", ""7"", ""--device"", ""cuda"", ""--out_dir"", ""results\\fgcs_revision\\sensitivity\\gru\\seed_7\\ETTm1\\hetero_h4\\stepalloc_step_bounds\\step_bounds_15_25"", ""--tag"", ""sens_CoRA-StepAlloc_step_bounds_15_25"", ""--backbone"", ""gru"", ""--rounds"", ""50"", ""--local_steps"", ""20"", ""--batch_size"", ""64"", ""--eval_every"", ""5"", ""--eval_split"", ""val"", ""--checkpoint_selection"", ""best_val_rmse_avg"", ""--beta_hardness"", ""0.7"", ""--h0"", ""1.0"", ""--rho"", ""0.6"", ""--T_part"", ""15"", ""--T_refresh"", ""5"", ""--K_min"", ""5"", ""--score_floor"", ""1e-9"", ""--stepalloc_min_steps"", ""15"", ""--stepalloc_max_steps"", ""25"", ""--stepalloc_power"", ""1.0"", ""--method"", ""cora_stepalloc"", ""--aggregation_rule"", ""ena"", ""--ena_reference_mode"", ""mean_effective"", ""--ena_alpha"", ""1.0""]",C:\Users\Weilin\AppData\Local\Programs\Python\Python312\python.exe -u D:\CoRA\tools\main_experiment_runner.py --data_root data_stress --dataset ETTm1 --variant hetero_h4 --seed 7 --device cuda --out_dir results\fgcs_revision\sensitivity\gru\seed_7\ETTm1\hetero_h4\stepalloc_step_bounds\step_bounds_15_25 --tag sens_CoRA-StepAlloc_step_bounds_15_25 --backbone gru --rounds 50 --local_steps 20 --batch_size 64 --eval_every 5 --eval_split val --checkpoint_selection best_val_rmse_avg --beta_hardness 0.7 --h0 1.0 --rho 0.6 --T_part 15 --T_refresh 5 --K_min 5 --score_floor 1e-9 --stepalloc_min_steps 15 --stepalloc_max_steps 25 --stepalloc_power 1.0 --method cora_stepalloc --aggregation_rule ena --ena_reference_mode mean_effective --ena_alpha 1.0,stepalloc_step_bounds,step_bounds,15_25,CoRA-StepAlloc,15_25,1
